,Country Name,Country Code,Indicator Name,Indicator Code,variable,value
251,United States,USA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,28300000.0
252,Uzbekistan,UZB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,
253,St. Vincent and the Grenadines,VCT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,
254,"Venezuela, RB",VEN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,674558.0
255,British Virgin Islands,VGB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,
256,Virgin Islands (U.S.),VIR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,
257,Viet Nam,VNM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,1189796.0
258,Vanuatu,VUT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,
259,World,WLD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,224774536.0
260,Samoa,WSM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,
261,Kosovo,XKX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,
262,"Yemen, Rep.",YEM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,248177.0
263,South Africa,ZAF,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,1846944.0
264,Zambia,ZMB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,
265,Zimbabwe,ZWE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2000,
266,Aruba,ABW,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
267,Africa Eastern and Southern,AFE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
268,Afghanistan,AFG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
269,Africa Western and Central,AFW,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
270,Angola,AGO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
271,Albania,ALB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
272,Andorra,AND,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
273,Arab World,ARB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
274,United Arab Emirates,ARE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,5081964.0
275,Argentina,ARG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,663811.0
276,Armenia,ARM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
277,American Samoa,ASM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
278,Antigua and Barbuda,ATG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
279,Australia,AUS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,3774845.0
280,Austria,AUT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
281,Azerbaijan,AZE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
282,Burundi,BDI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
283,Belgium,BEL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,5109693.0
284,Benin,BEN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
285,Burkina Faso,BFA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
286,Bangladesh,BGD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,486289.0
287,Bulgaria,BGR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
288,Bahrain,BHR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
289,"Bahamas, The",BHS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,570000.0
290,Bosnia and Herzegovina,BIH,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
291,Belarus,BLR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
292,Belize,BLZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
293,Bermuda,BMU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
294,Bolivia,BOL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
295,Brazil,BRA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,2323801.0
296,Barbados,BRB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
297,Brunei Darussalam,BRN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
298,Bhutan,BTN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
299,Botswana,BWA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
300,Central African Republic,CAF,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
301,Canada,CAN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,2890388.0
302,Central Europe and the Baltics,CEB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
303,Switzerland,CHE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
304,Channel Islands,CHI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
305,Chile,CHL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,1080545.0
306,China,CHN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,44726084.0
307,Cote d'Ivoire,CIV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,543845.0
308,Cameroon,CMR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
309,"Congo, Dem. Rep.",COD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
310,"Congo, Rep.",COG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
311,Colombia,COL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,577041.0
312,Comoros,COM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
313,Cabo Verde,CPV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
314,Costa Rica,CRI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,563825.0
315,Caribbean small states,CSS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
316,Cuba,CUB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
317,Curacao,CUW,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
318,Cayman Islands,CYM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
319,Cyprus,CYP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
320,Czechia,CZE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
321,Germany,DEU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,8426520.0
322,Djibouti,DJI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
323,Dominica,DMA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
324,Denmark,DNK,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,457386.0
325,Dominican Republic,DOM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,487827.0
326,Algeria,DZA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,311111.0
327,East Asia & Pacific (excluding high income),EAP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,62621336.0
328,Early-demographic dividend,EAR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,27613470.0
329,East Asia & Pacific,EAS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,115948099.0
330,Europe & Central Asia (excluding high income),ECA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
331,Europe & Central Asia,ECS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,50660187.0
332,Ecuador,ECU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,414355.0
333,"Egypt, Arab Rep.",EGY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,1708990.0
334,Euro area,EMU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,41102204.0
335,Eritrea,ERI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
336,Spain,ESP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,6156351.0
337,Estonia,EST,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
338,Ethiopia,ETH,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
339,European Union,EUU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,42672228.0
340,Fragile and conflict affected situations,FCS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
341,Finland,FIN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,1018729.0
342,Fiji,FJI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
343,France,FRA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,2997774.0
344,Faroe Islands,FRO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
345,"Micronesia, Fed. Sts.",FSM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
346,Gabon,GAB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
347,United Kingdom,GBR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,7058054.0
348,Georgia,GEO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
349,Ghana,GHA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
350,Gibraltar,GIB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
351,Guinea,GIN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
352,"Gambia, The",GMB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
353,Guinea-Bissau,GNB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
354,Equatorial Guinea,GNQ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
355,Greece,GRC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,1412286.0
356,Grenada,GRD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
357,Greenland,GRL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
358,Guatemala,GTM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,322136.0
359,Guam,GUM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
360,Guyana,GUY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
361,High income,HIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,149290926.0
362,"Hong Kong SAR, China",HKG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
363,Honduras,HND,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,406359.0
364,Heavily indebted poor countries (HIPC),HPC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
365,Croatia,HRV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,18218.0
366,Haiti,HTI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
367,Hungary,HUN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
368,IBRD only,IBD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,85755801.0
369,IDA & IBRD total,IBT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,90175158.0
370,IDA total,IDA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
371,IDA blend,IDB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
372,Indonesia,IDN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,3901761.0
373,IDA only,IDX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
374,Isle of Man,IMN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
375,India,IND,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,2764757.0
376,Not classified,INX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
377,Ireland,IRL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,722148.0
378,"Iran, Islamic Rep.",IRN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
379,Iraq,IRQ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
380,Iceland,ISL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
381,Israel,ISR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,1378259.0
382,Italy,ITA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,7073459.0
383,Jamaica,JAM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,983400.0
384,Jordan,JOR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
385,Japan,JPN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,13127144.0
386,Kazakhstan,KAZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
387,Kenya,KEN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
388,Kyrgyz Republic,KGZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
389,Cambodia,KHM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
390,Kiribati,KIR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
391,St. Kitts and Nevis,KNA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
392,"Korea, Rep.",KOR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,9287221.0
393,Kuwait,KWT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
394,Latin America & Caribbean (excluding high income),LAC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,8638245.0
395,Lao PDR,LAO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
396,Lebanon,LBN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,299400.0
397,Liberia,LBR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
398,Libya,LBY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
399,St. Lucia,LCA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
400,Latin America & Caribbean,LCN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,16129381.0
401,Least developed countries: UN classification,LDC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
402,Low income,LIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
403,Liechtenstein,LIE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
404,Sri Lanka,LKA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,1726605.0
405,Lower middle income,LMC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,13854479.0
406,Low & middle income,LMY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,84860413.0
407,Lesotho,LSO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
408,Late-demographic dividend,LTE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,74646701.0
409,Lithuania,LTU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
410,Luxembourg,LUX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
411,Latvia,LVA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
412,"Macao SAR, China",MAC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
413,St. Martin (French part),MAF,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
414,Morocco,MAR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,346724.0
415,Monaco,MCO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
416,Moldova,MDA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
417,Madagascar,MDG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
418,Maldives,MDV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
419,Middle East & North Africa,MEA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
420,Mexico,MEX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,1358136.0
421,Marshall Islands,MHL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
422,Middle income,MIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,84483046.0
423,North Macedonia,MKD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
424,Mali,MLI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
425,Malta,MLT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,1205764.0
426,Myanmar,MMR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
427,Middle East & North Africa (excluding high income),MNA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
428,Montenegro,MNE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
429,Mongolia,MNG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
430,Northern Mariana Islands,MNP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
431,Mozambique,MOZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
432,Mauritania,MRT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
433,Mauritius,MUS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
434,Malawi,MWI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
435,Malaysia,MYS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,6224913.0
436,North America,NAC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,30197964.0
437,Namibia,NAM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
438,New Caledonia,NCL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
439,Niger,NER,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
440,Nigeria,NGA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
441,Nicaragua,NIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
442,Netherlands,NLD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,6227321.0
443,Norway,NOR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
444,Nepal,NPL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
445,Nauru,NRU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
446,New Zealand,NZL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,1139143.0
447,OECD members,OED,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,112516999.0
448,Oman,OMN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,1331686.0
449,Other small states,OSS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,
450,Pakistan,PAK,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2001,878892.0
